"year","block","trt","drought","totplotcov","ACHY","ACMI","AMRE","ARFR","ARLU","ASDR","BOGR","BRTE","CHAL","CHLE","DACA","FEID","GAAR","HECO","MATA","PASM","POOL","POPE","RACO","SCSC","THFI","ARPU","KOMA","LIPU","POSE","SPCO","SPCR","BOCU","BRIN","ELEL","HEVI","SOTR","TRDU","CAMI","ARPO","TAOF","COAR","SATR","MEOF","VEBR","CADU","AMTO","GRSQ","DESO","EUGL","LIDA","MONU","THAR","unkgrass","unknown dicot","PLPA","BASC","MANE","LEDR","BUDA","SIAL","nativecov.plot","bg.plotmean","lit.plotmean"
"2020","51","r","0",0.62625,NA,0.0279441117764471,NA,NA,NA,0,0,NA,NA,NA,0.0239520958083832,NA,NA,NA,0,NA,NA,0,0.838323353293413,0.00399201596806387,NA,0,0.00998003992015968,0.00399201596806387,0.0419161676646707,0,NA,0.0219560878243513,NA,NA,0.0279441117764471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62625,0.2,NA
"2020","52","dt","0",0.1525,0.0737704918032787,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0327868852459016,0.426229508196721,NA,0.114754098360656,NA,0,NA,0.10655737704918,0,NA,0.0491803278688525,0.0245901639344262,NA,0,0.139344262295082,NA,NA,NA,0.0327868852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1525,0.7,NA
"2020","52","fd","0",0.1535,NA,0.260586319218241,NA,0,NA,0,NA,NA,NA,NA,0.0407166123778502,NA,NA,0.0407166123778502,NA,NA,NA,NA,0,0.00814332247557003,0.285016286644951,0,NA,0.00651465798045603,0,0,NA,0.317589576547231,NA,0,0.0407166123778502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1535,0.725,NA
"2020","52","ir","0",0.53875,0.157772621809745,NA,NA,0,NA,0,0.807424593967517,NA,NA,NA,0,0,0,NA,NA,0,NA,0.0324825986078886,0,NA,NA,NA,NA,0,0,0,0.00232018561484919,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53875,0.18,NA
"2020","52","r","0",0.2555,0,0.665362035225049,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.136986301369863,0.00489236790606654,0,NA,NA,0,NA,0.0244618395303327,0.12720156555773,NA,0,0.00195694716242661,NA,0,0.0391389432485323,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2555,0.75,NA
"2020","53","dt","1",0.30125,0.029045643153527,0.004149377593361,NA,0,NA,NA,0.315352697095436,NA,NA,NA,NA,0.452282157676349,0.024896265560166,NA,0,0.0746887966804979,NA,NA,0.0622406639004149,0.00829875518672199,0,NA,0.024896265560166,0.004149377593361,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30125,0.185,NA
"2020","53","fd","1",0.27725,0.00360685302073941,0.0766456266907124,NA,0,NA,0,NA,NA,NA,NA,0.036068530207394,0.256988277727683,0.405770964833183,NA,0,0.0721370604147881,NA,0.0541027953110911,NA,0.0225428313796213,0.0450856627592426,NA,NA,NA,NA,0,0.0270513976555455,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27725,0.425,NA
"2020","53","ir","1",0.3005,NA,0.21630615640599,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0.00166389351081531,NA,0.0124792013311148,NA,NA,0.424292845257904,0.257903494176373,0.062396006655574,0,NA,0,0.00415973377703827,0,0.0166389351081531,NA,NA,NA,0.00415973377703827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3005,0.6,NA
"2020","53","r","1",0.2625,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0.0619047619047619,0.00476190476190476,0.295238095238095,NA,0.0857142857142857,0.552380952380952,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2625,0.5,NA
"2020","54","dt","1",0.445,0.0252808988764045,0.00280898876404494,NA,0,NA,0,NA,NA,NA,NA,NA,0.191011235955056,NA,0.0617977528089888,0,0.207865168539326,NA,0,0,NA,NA,NA,0,0,NA,0,NA,0.50561797752809,NA,NA,0.00561797752808989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445,0.15,NA
"2020","54","fd","1",0.383,NA,0.0424281984334204,NA,0,NA,NA,NA,NA,NA,NA,0.0110966057441253,0.107702349869452,0.430809399477807,NA,0,NA,NA,0.00652741514360313,0.150130548302872,NA,0.172976501305483,0,0.0130548302872063,NA,0,0,0,0.0652741514360313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383,0.45,NA
"2020","54","ir","1",0.21125,NA,0.260355029585799,NA,NA,NA,0,NA,NA,NA,NA,0.0591715976331361,NA,NA,0.0177514792899408,0,NA,NA,0.0118343195266272,0.42603550295858,0.136094674556213,0.0473372781065089,0,0.00591715976331361,NA,0.0236686390532544,NA,0,NA,NA,NA,0.0118343195266272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21125,0.525,NA
"2020","54","r","1",0.3625,NA,0.0103448275862069,NA,0,NA,0,NA,NA,NA,NA,NA,0.117241379310345,0.406896551724138,NA,NA,0.137931034482759,NA,0,NA,NA,0,0,0.0448275862068966,0,NA,0,NA,0.282758620689655,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3625,0.4,NA
"2020","55","dt","0",0.39925,NA,0.00751408891671885,NA,0,0,0,0.0939261114589856,NA,NA,NA,NA,NA,NA,0.0626174076393237,0,0.0626174076393237,NA,0.0532247964934252,0,NA,0.0657482780212899,NA,0.0156543519098309,NA,NA,0.0125234815278647,NA,0.626174076393237,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39925,0.325,NA
"2020","55","fd","0",0.26025,0.0144092219020173,0.182516810758886,NA,0,0,NA,0.100864553314121,NA,NA,NA,NA,NA,0.389048991354467,NA,0,0.0192122958693564,NA,0.0163304514889529,0.220941402497598,NA,NA,0,0.0192122958693564,0.00384245917387128,NA,NA,NA,NA,NA,0,0.0336215177713737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26025,0.6,NA
"2020","55","ir","0",0.655,NA,NA,NA,NA,NA,0,0.0324427480916031,NA,NA,NA,0,0.0858778625954199,0.0763358778625954,NA,0,0.0114503816793893,NA,0.114503816793893,0.381679389312977,NA,0.0935114503816794,0,0.0477099236641221,0,NA,NA,NA,0.148854961832061,NA,NA,0.00763358778625954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655,0.07,NA
"2020","55","r","0",0.62175,NA,0.0361881785283474,NA,NA,0,0.000804181745074387,NA,NA,NA,NA,0.0381986328910334,NA,NA,0.0261359067149176,0,0.522718134298351,NA,0.0723763570566948,NA,0,0.00201045436268597,0,NA,0.00804181745074387,NA,NA,0.060313630880579,NA,NA,0,0.233212706071572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62175,0.155,NA
"2020","56","dt","1",0.44875,0.0473537604456825,0.00278551532033426,NA,0,0,0,0.286908077994429,NA,NA,NA,0.0807799442896936,0.00278551532033426,NA,0.0891364902506964,NA,0.011142061281337,NA,NA,0.409470752089137,NA,0.00557103064066852,NA,NA,0,NA,NA,NA,NA,NA,0,0.064066852367688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44875,0.225,NA
"2020","56","fd","1",0.36125,0.0103806228373702,0.069204152249135,NA,0,NA,0,NA,NA,NA,NA,NA,0.0311418685121107,0.470588235294118,0.0311418685121107,0,NA,NA,0.110726643598616,NA,0.0346020761245675,0.1280276816609,NA,NA,NA,NA,0.0588235294117647,0,NA,NA,0,0.055363321799308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36125,0.4,NA
"2020","56","ir","1",0.34725,0.00143988480921526,0.0539956803455724,NA,NA,0.0719942404607631,0.00143988480921526,NA,NA,NA,NA,NA,0.0287976961843053,0.118790496760259,0.00359971202303816,0,NA,NA,0.0143988480921526,0.277177825773938,NA,0.305975521958243,0,NA,0,NA,NA,NA,0.122390208783297,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34725,0.3,NA
"2020","56","r","1",0.1955,NA,NA,NA,0,NA,0,0.588235294117647,NA,NA,NA,0.127877237851662,0,NA,0.108695652173913,0,NA,NA,NA,0,0.0127877237851662,0.0703324808184143,0,0,0.00895140664961637,NA,0,NA,NA,NA,NA,0.0831202046035806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1955,0.6,NA
"2020","57","dt","0",0.1275,0.0588235294117647,0,NA,NA,0,0,0.705882352941176,NA,NA,NA,0.0490196078431373,NA,0,NA,0,NA,NA,NA,0,0.166666666666667,0.00980392156862745,0,0,0.00980392156862745,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1275,0.8,NA
"2020","57","fd","0",0.13925,0.0269299820466786,0.341113105924596,NA,0,NA,0.00897666068222621,NA,NA,NA,NA,0.0628366247755835,0,NA,0.00359066427289048,NA,NA,NA,NA,0.224416517055655,NA,0.26032315978456,0,NA,0.00897666068222621,NA,0,0.0179533213644524,NA,NA,0,0.0448833034111311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13925,0.75,NA
"2020","57","ir","0",0.1485,0.117845117845118,0.63973063973064,NA,0,NA,0.00841750841750842,NA,NA,NA,NA,0.00336700336700337,0.0252525252525253,0.00841750841750842,0.037037037037037,0,NA,NA,0.143097643097643,NA,NA,NA,0,NA,NA,NA,0,0.00841750841750842,NA,NA,0,0.00841750841750842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1485,0.8,NA
"2020","57","r","0",0.185,NA,0.675675675675676,NA,0,0,NA,NA,NA,NA,NA,0.00675675675675676,NA,NA,0,0,NA,NA,0.0608108108108108,NA,0.0202702702702703,0.162162162162162,NA,NA,0.0405405405405405,0,NA,0.0135135135135135,0.00675675675675676,NA,0,0.0135135135135135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185,0.75,NA
"2020","58","dt","1",0.38875,NA,0.0192926045016077,NA,NA,NA,0,0.0803858520900322,NA,NA,NA,0.0739549839228296,NA,0.0932475884244373,0.106109324758842,0,NA,NA,NA,0,NA,0.067524115755627,0,NA,0,NA,NA,0.045016077170418,0.45016077170418,NA,0,0.0643086816720257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38875,0.105,NA
"2020","58","fd","1",0.2075,0.00602409638554217,0.180722891566265,NA,0.036144578313253,NA,0,0.0481927710843373,NA,NA,NA,NA,NA,0.331325301204819,NA,0,NA,NA,NA,0.0180722891566265,0.0120481927710843,0.22289156626506,0,0,0,NA,0,NA,0.144578313253012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2075,0.4,NA
"2020","58","ir","1",0.2605,0.081573896353167,NA,NA,0,NA,0,0.0335892514395393,NA,NA,NA,0.00959692898272553,NA,0.0863723608445297,0,NA,0.0287907869481766,NA,0.235124760076775,0.105566218809981,0.0623800383877159,0.211132437619962,NA,NA,0.00671785028790787,NA,NA,NA,0.124760076775432,NA,NA,0.0143953934740883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2605,0.375,NA
"2020","58","r","1",0.4375,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0.628571428571429,0.04,NA,NA,0.0942857142857143,NA,0.0657142857142857,0,0,0.0342857142857143,0,NA,NA,NA,0,0.0428571428571429,NA,NA,0,0.0942857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4375,0.145,NA
"2020","59","dt","1",0.45875,0.0708446866485014,NA,NA,0.00272479564032698,0,0,0.119891008174387,NA,NA,NA,0.0790190735694823,NA,0.100817438692098,NA,0,NA,NA,NA,NA,NA,0.0136239782016349,0,0.0299727520435967,0,NA,0,0.114441416893733,0.46866485013624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45875,0.2,NA
"2020","59","fd","1",0.29875,0.00418410041841004,0.0376569037656904,NA,0,0,NA,0.0794979079497908,NA,NA,NA,0.0418410041841004,0.0502092050209205,0.451882845188285,NA,NA,NA,NA,0.0502092050209205,0.205020920502092,NA,NA,0,NA,NA,0,0,0.0334728033472803,NA,NA,NA,0.0460251046025105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29875,0.6,NA
"2020","59","ir","1",0.06425,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0389105058365759,0,0.175097276264591,0.0272373540856031,0,NA,NA,NA,0.311284046692607,NA,NA,0,NA,0.0389105058365759,0,0,0.0778210116731518,0.291828793774319,NA,NA,0.0389105058365759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06425,0.9,NA
"2020","59","r","1",0.10425,NA,0.119904076738609,NA,NA,0,0,0,NA,NA,NA,0.275779376498801,NA,0.419664268585132,0.0719424460431655,0,0.0119904076738609,NA,NA,NA,NA,NA,NA,NA,0.0167865707434053,0,0,0.0239808153477218,0.0119904076738609,NA,NA,0.0479616306954436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10425,0.9,NA
"2020","6","dt","1",0.34625,0,0.0397111913357401,NA,0.0794223826714801,0,NA,NA,NA,NA,NA,0.0397111913357401,NA,NA,NA,0,NA,NA,0.0108303249097473,NA,0.0036101083032491,0.0758122743682311,NA,0.0866425992779783,0.0216606498194946,0,0,NA,0.642599277978339,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34625,0.4,NA
"2020","6","fd","1",0.16175,0.00772797527047913,0.0927357032457496,NA,NA,NA,NA,NA,NA,NA,NA,0.0154559505409583,0,0.139103554868624,0.00772797527047913,0,NA,NA,NA,0.208655332302937,NA,0.440494590417311,NA,0.00772797527047913,0.00309119010819165,0,0,NA,0.0540958268933539,NA,NA,0.0231839258114374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16175,0.85,NA
"2020","6","ir","1",0.36375,0.0171821305841924,NA,NA,0,0.0378006872852234,NA,0.0240549828178694,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.0687285223367698,0.426116838487972,0.0206185567010309,0.371134020618557,0,NA,0.0103092783505155,NA,0,0.013745704467354,NA,NA,NA,0.0103092783505155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36375,0.25,NA
"2020","6","r","1",0.13175,NA,0.0284629981024668,NA,0,NA,0.0094876660341556,0.0094876660341556,NA,NA,NA,0.0853889943074004,0.0094876660341556,0.417457305502846,0.0664136622390892,0,NA,NA,0,0.265654648956357,NA,NA,0,NA,0.00379506641366224,NA,NA,NA,0.104364326375712,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13175,0.8,NA
"2020","60","dt","0",0.18125,0.00689655172413793,NA,NA,0,0,NA,NA,NA,NA,NA,0.0896551724137931,NA,0,NA,0,NA,NA,0.117241379310345,0.220689655172414,NA,NA,0,0,NA,NA,0,0.241379310344828,0.255172413793103,NA,0.0137931034482759,0.0551724137931035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18125,0.7,NA
"2020","60","fd","0",0.21225,NA,0.259128386336867,NA,NA,0,0,NA,NA,NA,NA,0.0294464075382803,0.0435806831566549,0.447585394581861,NA,0,0.00588928150765607,NA,NA,0.0765606595995289,0.0141342756183746,NA,0,0.0235571260306243,0.0117785630153121,NA,NA,0.0412249705535925,NA,NA,NA,0.0471142520612485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21225,0.8,NA
"2020","60","ir","0",0.1305,NA,0.632183908045977,NA,0,0.00957854406130268,0,0.0383141762452107,NA,NA,NA,0.00957854406130268,0.00383141762452107,NA,0,0,0,NA,NA,0,NA,0.258620689655172,0,NA,0,NA,NA,0.0478927203065134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1305,0.85,NA
"2020","60","r","0",0.18,NA,0,NA,0,NA,NA,0.00694444444444444,NA,NA,NA,0.118055555555556,0.0902777777777778,0.138888888888889,0.0138888888888889,0,NA,NA,0.131944444444444,0,0.0277777777777778,0.472222222222222,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.75,NA
"2020","61","dt","1",0.21375,NA,0.0175438596491228,NA,0,0.0116959064327485,0,NA,NA,NA,NA,NA,NA,0.152046783625731,0.128654970760234,0.0701754385964912,NA,NA,NA,NA,NA,NA,0,0.0467836257309942,0.0116959064327485,NA,0,0.0350877192982456,0.526315789473684,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21375,0.65,NA
"2020","61","fd","1",0.16275,0.00614439324116743,0.0921658986175115,NA,NA,NA,0,NA,NA,NA,NA,0.0614439324116743,NA,0.32258064516129,0.00307219662058372,NA,NA,NA,0.0691244239631336,0.0691244239631336,0.0153609831029186,0.337941628264209,0,NA,0.0153609831029186,0,0,0.00768049155145929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16275,0.85,NA
"2020","61","ir","1",0.30125,0.033195020746888,0.107883817427386,NA,NA,0.170124481327801,NA,NA,NA,NA,NA,0,0.016597510373444,0,0.00829875518672199,0.012448132780083,NA,NA,0.236514522821577,0.257261410788382,NA,0.00829875518672199,NA,0.145228215767635,NA,0,0,NA,NA,NA,0.004149377593361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30125,0.475,NA
"2020","61","r","1",0.47375,NA,0.0659630606860158,NA,0,NA,0,0.0422163588390501,NA,NA,NA,0,NA,0.0976253298153034,NA,NA,NA,NA,NA,0.66490765171504,NA,0,0,0.0633245382585752,0,0.00527704485488127,0,0.00527704485488127,0.0554089709762533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47375,0.265,NA
"2020","62","dt","1",0.3375,0.0185185185185185,NA,NA,0,0,0,0.214814814814815,NA,NA,NA,0.0148148148148148,NA,0.103703703703704,NA,NA,NA,NA,0.0666666666666667,NA,NA,0,NA,NA,0.0148148148148148,0,0,0.0777777777777778,0.488888888888889,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3375,0.2,NA
"2020","62","fd","1",0.241,NA,NA,NA,0,NA,0.0020746887966805,0.114107883817427,NA,NA,NA,NA,NA,0.394190871369295,0.0155601659751037,0,NA,NA,NA,0.0778008298755187,NA,0.16597510373444,0,0.0363070539419087,0.0020746887966805,0,0,0.16597510373444,NA,NA,NA,0.0259336099585062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241,0.65,NA
"2020","62","ir","1",0.235,NA,0.531914893617021,NA,0,NA,0,0.0797872340425532,NA,NA,NA,0.0159574468085106,NA,NA,NA,0,NA,NA,0.0638297872340425,NA,0.0106382978723404,NA,0,0.00531914893617021,0.00531914893617021,NA,0,NA,0.271276595744681,NA,0.00531914893617021,0.0106382978723404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235,0.65,NA
"2020","62","r","1",0.08425,NA,0.207715133531157,NA,NA,0,0,0.029673590504451,NA,NA,NA,0.237388724035608,NA,0.0445103857566766,0.0890207715133531,0,NA,NA,0.178041543026706,0.148367952522255,0.029673590504451,NA,0,NA,0.00593471810089021,NA,NA,NA,0.029673590504451,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08425,0.9,NA
"2020","63","dt","1",0.38875,0,0.0385852090032154,NA,0,0,NA,0.263665594855305,NA,NA,NA,0.0610932475884244,NA,0.0192926045016077,0.0868167202572347,0,NA,NA,0.485530546623794,NA,NA,0,0,NA,NA,0.00643086816720257,0,0.0385852090032154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38875,0.245,NA
"2020","63","fd","1",0.36375,0.0240549828178694,0.140893470790378,NA,0,NA,0.00687285223367698,NA,NA,NA,NA,NA,0.103092783505155,NA,NA,0,NA,NA,0.0893470790378007,0.323024054982818,0.0274914089347079,0.213058419243986,0,0.00343642611683849,0,0,NA,NA,NA,NA,NA,0.0687285223367698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36375,0.4,NA
"2020","63","ir","1",0.418,NA,NA,NA,0,0.0400717703349282,0,0.0239234449760766,NA,NA,NA,0,0.0269138755980861,NA,0,0,NA,NA,0.442583732057416,NA,NA,0.221291866028708,0,0.185406698564593,0,0.0598086124401914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418,0.375,NA
"2020","63","r","1",0.405,NA,0.0123456790123457,NA,NA,0.108024691358025,0,NA,NA,NA,NA,0.179012345679012,0.188271604938272,NA,0,0,0,NA,NA,0,0.182098765432099,0.314814814814815,NA,NA,0,NA,0,0.0154320987654321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,0.19,NA
"2020","64","dt","0",0.3975,0,NA,NA,0,0.20125786163522,0,0.188679245283019,NA,NA,NA,0.141509433962264,0.144654088050314,0.0534591194968553,NA,NA,NA,NA,NA,0.059748427672956,0.0125786163522013,NA,0,NA,0,NA,0,0.194968553459119,NA,NA,NA,0.00314465408805031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3975,0.225,NA
"2020","64","fd","0",0.26475,NA,NA,NA,NA,0,NA,0.0424929178470255,NA,NA,NA,0.141643059490085,NA,NA,NA,0,0.00472143531633617,NA,0.0755429650613787,0.146364494806421,0.0377714825306893,0.358829084041549,NA,0,0.00377714825306893,0,0,0.16052880075543,NA,NA,NA,0.028328611898017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26475,0.6,NA
"2020","64","ir","0",0.07725,NA,0.226537216828479,NA,0,0.0129449838187702,0,NA,NA,NA,NA,0.0323624595469256,0.0161812297734628,0,0,0,0,NA,0.614886731391586,NA,NA,NA,0,0.0323624595469256,NA,NA,NA,0.0485436893203883,NA,NA,NA,0.0161812297734628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07725,0.9,NA
"2020","64","r","0",0.11125,NA,0.415730337078652,NA,0,0,0,0.123595505617978,NA,NA,NA,0.123595505617978,NA,NA,NA,0,NA,NA,0,0.303370786516854,0,0.0337078651685393,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11125,0.9,NA
