"year","block","trt","water","structure","plot","mono","gopher","native.richness","native.forb.richness","native.grass.richness","native.cover","native.forb.cover","native.grass.cover","inv.grass.cov","fesper.seeded","fesper.present","ACHMIL","ACMAME","ACMSTR","AMSMEN","ASCFAS","CALCIL","CIROCC","DEIFAS","ESCCAL","GRICAM","LAYPLA","LUPBIC","LUPMIC","LUPSUC","PHACIC","PLAERE","RANCAL","SISBEL","TRIWIL","ARIPUR","BROCAR","ELYCON","ELYGLA","FESMIC","HORBRA","HORINT","KOEMAC","MELIMP","MUHRIG","POASEC","SPOAIR","STIPUL","BRODIA","BROHOR","BROMAD","FESMYU","FESPER","HORMUR","POLMON"
"2021","26","fd","0.5","B","26-FD",0,0,6,4,2,0.63,0.08,0.55,0,"1","0",0,0,0,0.0158730158730159,0,0,0.0158730158730159,0,0.0793650793650794,0,0,0,0,0,0.0158730158730159,0,0,0,0,0,0.555555555555555,0,0.317460317460317,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","26","ir","0.5","B","26-IR",0,0,6,4,2,0.9,0.6,0.3,0,"0","0",0,0,0.0555555555555556,0,0,0.0555555555555556,0,0,0.166666666666667,0,0,0,0,0.388888888888889,0,0,0,0,0,0,0.0555555555555556,0,0.277777777777778,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","26","r","0.5","B","26-R",0,0,2,1,1,0.75,0.3,0.45,0,"0","0",0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","27","dt","0.5","B","27-DT",0,0,4,3,1,0.66,0.61,0.05,0,"1","0",0,0,0,0,0,0,0.757575757575758,0,0,0,0,0,0,0.151515151515152,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757575757575758,NA,NA,0,NA,0,0,NA
"2021","27","fd","0.5","B","27-FD",0,0,3,2,1,0.91,0.16,0.75,0,"0","0",0.010989010989011,0,0,0,0,0,0,0,0.164835164835165,0,0,0,0,0,0,0,0,0,0,0,0.824175824175824,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","27","ir","0.5","B","27-IR",0,0,8,6,2,1.33,1.21,0.12,0,"1","0",0,0,0.075187969924812,0.075187969924812,0,0,0,0,0.037593984962406,0,0,0,0,0.112781954887218,0.601503759398496,0,0,0,0.0075187969924812,0,0,0,0,0.0150375939849624,0.075187969924812,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","27","r","0.5","B","27-R",0,0,9,6,3,1.12,0.87,0.25,0,"0","0",0,0,0.0892857142857143,0,0.00892857142857143,0,0.00892857142857143,0,0.0446428571428571,0,0,0,0,0.178571428571429,0.446428571428571,0,0,0,0,0,0.0446428571428571,0,0.0446428571428571,0,0,0,0,0,0,0,0,0.133928571428571,NA,NA,0,NA,0,0,NA
"2021","28","dt","0.5","B","28-DT",0,0,5,4,1,0.71,0.41,0.3,0,"0","0",0,0,0,0,0,0,0.28169014084507,0,0.140845070422535,0,0,0,0,0,0.140845070422535,0,0,0,0.0140845070422535,0,0,0,0.422535211267606,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","28","fd","0.5","B","28-FD",0,0,4,3,1,0.85,0.8,0.05,0,"0","0",0,0,0,0,0,0,0,0,0.588235294117647,0,0,0,0,0.176470588235294,0.176470588235294,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","28","ir","0.5","B","28-IR",0,0,6,5,1,0.82,0.81,0.01,0,"0","0",0,0,0,0,0,0,0.0121951219512195,0,0.304878048780488,0.0121951219512195,0,0,0,0.0487804878048781,0.609756097560976,0,0,0,0,0,0.0121951219512195,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","28","r","0.5","B","28-R",0,0,5,4,1,0.64,0.29,0.35,0,"1","0",0,0,0,0,0,0,0,0,0.015625,0.046875,0,0,0,0.234375,0.15625,0,0,0,0,0,0,0,0,0,0.546875,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","29","dt","0.5","C","29-DT",0,0,5,3,2,0.93,0.22,0.71,0.1,"1","0",0,0,0,0,0,0,0,0,0.0537634408602151,0.161290322580645,0,0,0,0.021505376344086,0,0,0,0,0,0,0.752688172043011,0,0,0.010752688172043,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","29","fd","0.5","B","29-FD",0,0,5,3,2,0.38,0.3,0.08,0,"1","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.208333333333333,0,0.104166666666667,0,0,0,0.104166666666667,0,0,0.0625,0,0,0,0,0,0,0,0,NA,NA,0.208333333333333,NA,0,0,NA
"2021","29","ir","0.5","B","29-IR",0,0,4,3,1,0.96,0.71,0.25,0.2,"1","0",0,0,0,0.0104166666666667,0,0,0,0,0,0,0,0,0,0.3125,0.416666666666667,0,0,0,0,0,0.260416666666667,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","29","r","0.5","C","29-R",1,0,0,0,0,0,0,0,0,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,NA
"2021","3","dt","1.25","A","3-DT",0,0,9,7,2,1.3,1.05,0.25,0,"0","0",0,0.0230769230769231,0,0.115384615384615,0,0.0153846153846154,0.0384615384615385,0,0.115384615384615,0.0384615384615385,0,0,0,0,0.461538461538462,0,0,0,0,0,0.0384615384615385,0,0,0,0.153846153846154,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","3","fd","1.25","A","3-FD",0,0,7,6,1,1.08,0.68,0.4,0,"1","0",0,0.00925925925925926,0.0462962962962963,0.37037037037037,0.00925925925925926,0,0,0,0,0,0,0,0,0,0.185185185185185,0.00925925925925926,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","3","ir","1.25","A","3-IR",0,0,8,6,2,1.17,0.77,0.4,0.02,"0","0",0,0.0170940170940171,0,0,0,0.256410256410256,0.0427350427350427,0,0.256410256410256,0,0,0,0,0.0427350427350427,0.0427350427350427,0,0,0,0,0,0.170940170940171,0,0.170940170940171,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","3","r","1.25","A","3-R",0,0,8,5,3,1.35,0.9,0.45,0,"1","1",0,0.0364963503649635,0,0.291970802919708,0,0,0.0364963503649635,0,0.255474452554744,0,0,0,0,0,0,0,0.0364963503649635,0,0,0,0.145985401459854,0,0,0,0.0364963503649635,0,0,0,0,0,0,0.145985401459854,NA,NA,0,NA,0.0145985401459854,0,NA
"2021","30","dt","0.5","C","30-DT",0,0,7,5,2,0.58,0.28,0.3,0,"0","0",0.0344827586206897,0,0.0344827586206897,0,0,0,0,0,0.0344827586206897,0.0344827586206897,0,0,0,0.344827586206897,0,0,0,0,0,0,0.431034482758621,0,0,0.0862068965517241,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","30","fd","0.5","C","30-FD",0,0,5,3,2,0.74,0.39,0.35,0.01,"1","0",0,0,0,0,0,0,0.135135135135135,0,0,0,0,0,0,0.337837837837838,0,0,0.0540540540540541,0,0,0,0.405405405405405,0,0,0.0675675675675676,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","30","ir","0.5","C","30-IR",0,0,6,5,1,1.06,1.01,0.05,0.2,"1","1",0,0.00934579439252336,0,0,0,0,0.0467289719626168,0,0.0467289719626168,0,0,0,0,0.280373831775701,0.560747663551402,0,0,0,0,0,0.0467289719626168,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.00934579439252336,0,NA
"2021","30","r","0.5","C","30-R",0,0,6,4,2,0.55,0.35,0.2,0,"0","0",0,0,0.0666666666666667,0,0,0.0666666666666667,0,0,0.133333333333333,0,0,0,0,0.2,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0.133333333333333,NA,NA,0,NA,0,0.266666666666667,NA
"2021","31","dt","0.5","C","31-DT",0,0,5,3,2,0.75,0.55,0.2,0,"0","0",0,0,0,0.2,0,0,0.333333333333333,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.133333333333333,0,0,0,0.133333333333333,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","31","fd","0.5","C","31-FD",0,0,5,3,2,0.83,0.3,0.53,0,"0","0",0,0,0,0.0602409638554217,0,0,0.120481927710843,0,0.180722891566265,0,0,0,0,0,0,0,0,0,0,0,0.036144578313253,0,0.602409638554217,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","31","ir","0.5","C","31-IR",0,0,5,4,1,0.79,0.19,0.6,0,"0","0",0,0,0,0,0,0,0.0126582278481013,0,0.0253164556962025,0,0,0,0,0.0126582278481013,0.189873417721519,0,0,0,0,0,0.759493670886076,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","31","r","0.5","C","31-R",0,0,2,1,1,0.52,0.02,0.5,0.01,"1","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0.961538461538461,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","32","dt","0.5","C","32-DT",0,0,8,6,2,0.63,0.43,0.2,0,"1","1",0,0,0,0.078125,0.015625,0.015625,0,0,0.015625,0.46875,0,0,0,0,0.078125,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0,0,0.15625,NA,NA,0,NA,0.015625,0,NA
"2021","32","fd","0.5","C","32-FD",0,0,11,8,3,0.65,0.49,0.16,0,"0","0",0,0.0153846153846154,0,0.0461538461538461,0.0153846153846154,0,0.0153846153846154,0,0.615384615384615,0.0153846153846154,0,0.0153846153846154,0,0,0.0153846153846154,0,0,0,0,0,0.0769230769230769,0,0.153846153846154,0,0.0153846153846154,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","32","ir","0.5","C","32-IR",0,0,3,2,1,0.85,0.25,0.6,0.05,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0,0.0588235294117647,0,0,0,0.705882352941177,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","32","r","0.5","C","32-R",0,0,8,4,4,0.54,0.13,0.41,0.01,"1","0",0,0.0847457627118644,0.0169491525423729,0,0,0,0,0,0.0847457627118644,0.0338983050847458,0,0,0,0,0,0,0,0,0,0.254237288135593,0.0677966101694915,0,0,0.338983050847458,0,0,0,0,0,0.0338983050847458,0,0,NA,NA,0.0847457627118644,NA,0,0,NA
"2021","33","dt","0.5","E","33-DT",0,0,11,7,4,1.04,0.72,0.32,0.01,"0","0",0.00952380952380952,0.0285714285714286,0.00952380952380952,0.285714285714286,0,0,0,0,0.0952380952380952,0.019047619047619,0,0,0,0.238095238095238,0,0,0,0,0,0,0.019047619047619,0,0,0.142857142857143,0.0952380952380952,0,0,0,0,0,0,0.0476190476190476,NA,NA,0.00952380952380952,NA,0,0,NA
"2021","33","fd","0.5","E","33-FD",0,1,5,4,1,0.66,0.46,0.2,0.1,"0","0",0,0,0,0,0.149253731343284,0,0,0,0,0.447761194029851,0,0.0149253731343284,0,0,0,0,0.0746268656716418,0,0,0,0,0,0,0.298507462686567,0,0,0,0,0,0,0,0,NA,NA,0.0149253731343284,NA,0,0,NA
"2021","33","ir","0.5","E","33-IR",0,0,8,6,2,0.8,0.35,0.45,0.01,"0","0",0,0.0555555555555556,0.0111111111111111,0,0,0,0.0222222222222222,0,0.166666666666667,0.0222222222222222,0,0,0,0.111111111111111,0,0,0,0,0,0,0.222222222222222,0,0,0.277777777777778,0,0,0,0,0,0,0,0,NA,NA,0.111111111111111,NA,0,0,NA
"2021","33","r","0.5","E","33-R",0,0,6,3,3,0.81,0.06,0.75,0.01,"1","1",0,0,0.0121951219512195,0,0,0,0,0,0.024390243902439,0,0,0,0,0.0365853658536585,0,0,0,0,0,0,0.609756097560976,0,0,0.0609756097560976,0,0,0.24390243902439,0,0,0,0,0,NA,NA,0,NA,0.0121951219512195,0,NA
"2021","34","dt","0.5","E","34-DT",0,0,8,5,3,0.94,0.52,0.42,0,"1","1",0.0315789473684211,0,0.0315789473684211,0,0,0,0.263157894736842,0,0,0.0105263157894737,0,0,0,0,0.210526315789474,0,0,0,0,0,0.0210526315789474,0,0,0.315789473684211,0.105263157894737,0,0,0,0,0,0,0,NA,NA,0,NA,0.0105263157894737,0,NA
"2021","34","fd","0.5","E","34-FD",0,0,7,5,2,0.99,0.87,0.12,0.01,"0","0",0,0.0101010101010101,0.0101010101010101,0,0,0,0,0,0,0.656565656565657,0,0,0,0,0.151515151515152,0,0.0505050505050505,0,0,0,0,0,0,0.101010101010101,0,0,0.0202020202020202,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","34","ir","0.5","E","34-IR",0,1,5,4,1,0.84,0.69,0.15,0,"1","0",0,0,0,0.294117647058824,0,0,0.470588235294118,0,0.0352941176470588,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0,0,NA,NA,0.0117647058823529,NA,0,0,NA
"2021","34","r","0.5","E","34-R",0,0,8,6,2,0.95,0.65,0.3,0.01,"0","0",0.157894736842105,0,0.0210526315789474,0,0,0,0.0210526315789474,0,0.315789473684211,0.0105263157894737,0,0,0,0,0.157894736842105,0,0,0,0,0,0.0526315789473684,0,0,0.263157894736842,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","35","dt","0.5","E","35-DT",0,0,9,6,3,0.65,0.53,0.12,0.04,"1","0",0.0606060606060606,0,0.0454545454545454,0,0,0,0.0303030303030303,0,0.0151515151515152,0,0,0,0.0454545454545454,0,0.606060606060606,0,0,0,0,0,0.0303030303030303,0,0,0.0757575757575758,0.0757575757575758,0,0,0,0,0,0,0,NA,NA,0.0151515151515152,NA,0,0,NA
"2021","35","fd","0.5","E","35-FD",0,0,11,8,3,1.06,0.75,0.31,0.04,"1","1",0.0181818181818182,0,0.0272727272727273,0.318181818181818,0,0,0.0909090909090909,0,0,0.0181818181818182,0,0,0,0.181818181818182,0,0.0181818181818182,0.00909090909090909,0,0,0,0.00909090909090909,0,0,0.136363636363636,0.136363636363636,0,0,0,0,0,0,0,NA,NA,0,NA,0.0363636363636364,0,NA
"2021","35","ir","0.5","E","35-IR",0,0,7,6,1,0.91,0.51,0.4,0.02,"0","0",0,0.0210526315789474,0.0105263157894737,0,0,0.157894736842105,0,0,0,0,0,0,0,0.0526315789473684,0.263157894736842,0.031578947368421,0,0,0,0,0.421052631578947,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.0421052631578947,NA,0,0,NA
"2021","35","r","0.5","E","35-R",0,0,6,5,1,0.66,0.61,0.05,0.02,"1","1",0.0147058823529412,0,0,0.0735294117647059,0,0,0.294117647058824,0,0,0,0,0,0,0.147058823529412,0.367647058823529,0,0,0,0,0,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.0147058823529412,NA,0.0147058823529412,0,NA
"2021","36","dt","0.5","E","36-DT",0,0,5,4,1,0.69,0.09,0.6,0.03,"0","0",0,0,0.0704225352112676,0,0.0140845070422535,0,0.0140845070422535,0,0,0,0,0,0,0.028169014084507,0,0,0,0,0,0,0.845070422535211,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.028169014084507,NA,0,0,NA
"2021","36","fd","0.5","M","36-FD",1,0,0,0,0,0,0,0,0.06,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,NA
"2021","36","ir","0.5","E","36-IR",0,0,6,4,2,0.54,0.47,0.07,0.01,"1","1",0,0.0333333333333333,0.0833333333333333,0,0,0.583333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,NA,NA,0.0833333333333333,NA,0.0166666666666667,0,NA
"2021","36","r","0.5","M","36-R",0,0,5,3,2,0.74,0.29,0.45,0,"1","1",0,0.0133333333333333,0,0,0,0.04,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0.466666666666667,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.0133333333333333,0,NA
"2021","37","dt","0.5","M","37-DT",0,0,5,3,2,0.65,0.11,0.54,0,"0","0",0,0.0307692307692308,0,0,0,0,0.0615384615384615,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0.0615384615384615,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","37","fd","0.5","M","37-FD",0,0,5,3,2,0.94,0.66,0.28,0,"0","0",0.159574468085106,0.0106382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0.531914893617021,0,0,0,0,0,0.265957446808511,0,0,0.0319148936170213,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","37","ir","0.5","M","37-IR",0,0,4,3,1,0.49,0.29,0.2,0.5,"1","0",0,0,0,0,0,0,0.0612244897959184,0,0,0.0204081632653061,0,0,0,0,0.510204081632653,0,0,0,0,0,0.408163265306122,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","37","r","0.5","M","37-R",0,0,6,5,1,0.3,0.2,0.1,0,"1","0",0,0.0125,0.025,0.1875,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.625,NA,0,NA,0,0,NA
"2021","38","dt","0.5","M","38-DT",0,0,4,2,2,0.68,0.18,0.5,0,"1","0",0,0,0,0,0,0,0.220588235294118,0,0,0.0441176470588235,0,0,0,0,0,0,0,0,0,0,0.147058823529412,0,0.588235294117647,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","38","fd","0.5","M","38-FD",0,0,7,4,3,1.22,0.26,0.96,0,"1","0",0.0245901639344262,0,0,0.122950819672131,0,0,0,0,0,0.0409836065573771,0,0,0,0,0.0245901639344262,0,0,0,0,0,0.00819672131147541,0,0.737704918032787,0,0.0409836065573771,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","38","ir","0.5","M","38-IR",0,0,6,4,2,0.69,0.39,0.3,0,"0","0",0,0.0289855072463768,0,0,0,0,0.072463768115942,0,0,0.0289855072463768,0,0,0,0,0.434782608695652,0,0,0,0,0,0.289855072463768,0,0,0.144927536231884,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","38","r","0.5","M","38-R",0,0,6,4,2,0.79,0.44,0.35,0.01,"0","0",0,0.0632911392405063,0,0,0,0,0.253164556962025,0,0.189873417721519,0.0506329113924051,0,0,0,0,0,0,0,0,0,0,0.316455696202532,0,0,0.126582278481013,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","39","dt","0.5","M","39-DT",0,0,5,3,2,1.24,0.31,0.93,0,"1","1",0.008,0,0,0.16,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0.72,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.008,0,NA
"2021","39","fd","0.5","M","39-FD",0,0,6,4,2,0.82,0.2,0.62,0,"1","0",0.0609756097560976,0.0365853658536585,0,0,0,0,0.121951219512195,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0.731707317073171,0,0,0.024390243902439,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","39","ir","0.5","M","39-IR",0,0,6,3,3,0.4,0.05,0.35,0,"0","0",0,0.05,0,0.05,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.125,0,0,0.125,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","39","r","0.5","M","39-R",0,0,8,5,3,0.74,0.15,0.59,0.05,"0","0",0.0675675675675676,0.0135135135135135,0,0.0675675675675676,0,0,0.0405405405405405,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0.743243243243243,0,0.0135135135135135,0.0405405405405405,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","4","dt","1.25","J","4-DT",0,0,7,5,2,1.01,0.36,0.65,0.04,"0","0",0,0.0099009900990099,0,0,0,0,0.148514851485149,0,0.0495049504950495,0,0,0,0,0,0.099009900990099,0,0.0495049504950495,0,0,0,0.396039603960396,0,0.247524752475248,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","4","fd","1.25","A","4-FD",0,0,9,7,2,0.99,0.74,0.25,0.02,"1","1",0,0.0194174757281553,0.0485436893203883,0.0485436893203883,0,0.194174757281553,0,0,0,0.242718446601942,0,0,0,0,0.145631067961165,0.0194174757281553,0,0,0,0,0.145631067961165,0,0,0.0970873786407767,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.0388349514563107,0,NA
"2021","4","ir","1.25","J","4-IR",0,0,5,4,1,1.4,1.25,0.15,0,"1","1",0,0.0140845070422535,0,0,0,0.316901408450704,0.528169014084507,0,0.0211267605633803,0,0,0,0,0,0,0,0,0,0,0,0.105633802816901,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0.0140845070422535,0,NA
"2021","4","r","1.25","A","4-R",0,0,2,1,1,0.92,0.02,0.9,0.02,"0","0",0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978260869565217,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","40","dt","0.5","H","40-DT",0,0,8,6,2,0.79,0.24,0.55,0.05,"0","0",0,0.0357142857142857,0,0,0,0.119047619047619,0,0,0.0595238095238095,0.0476190476190476,0,0,0,0.0119047619047619,0.0119047619047619,0,0,0,0,0,0.357142857142857,0,0,0.297619047619048,0,0,0,0,0,0,0,0,NA,NA,0.0595238095238095,NA,0,0,NA
"2021","40","fd","0.5","H","40-FD",0,0,8,6,2,0.39,0.23,0.16,0.1,"0","0",0.0681818181818182,0.0227272727272727,0,0,0,0,0.0227272727272727,0,0.113636363636364,0.227272727272727,0,0,0,0.0681818181818182,0,0,0,0,0,0,0.340909090909091,0,0,0.0227272727272727,0,0,0,0,0,0,0,0,NA,NA,0.113636363636364,NA,0,0,NA
"2021","40","ir","0.5","H","40-IR",0,0,8,4,4,0.9,0.65,0.25,0.1,"1","0",0,0,0,0,0,0.15,0.1,0,0.05,0,0,0,0,0,0,0.35,0,0,0,0,0.05,0,0.05,0.05,0,0,0.1,0,0,0,0,0,NA,NA,0.1,NA,0,0,NA
"2021","40","r","0.5","H","40-R",0,0,7,5,2,0.79,0.54,0.25,0.02,"0","0",0,0.0561797752808989,0.0224719101123595,0,0,0,0,0,0.224719101123596,0,0,0,0,0,0.280898876404494,0,0,0,0.0224719101123595,0,0.168539325842697,0,0,0.112359550561798,0,0,0,0,0,0,0,0,NA,NA,0.112359550561798,NA,0,0,NA
"2021","41","dt","0.5","H","41-DT",0,0,8,7,1,0.7,0.6,0.1,0.01,"1","0",0.0138888888888889,0.0138888888888889,0,0,0,0.208333333333333,0.208333333333333,0,0.138888888888889,0.208333333333333,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.138888888888889,0,0,0,0,0,0,0,0,NA,NA,0.0277777777777778,NA,0,0,NA
"2021","41","fd","0.5","H","41-FD",0,0,14,10,4,0.77,0.48,0.29,0.04,"1","1",0.0384615384615385,0.0128205128205128,0,0,0,0.0641025641025641,0.0128205128205128,0,0.0641025641025641,0.0256410256410256,0,0.0256410256410256,0.0512820512820513,0,0,0.256410256410256,0.0641025641025641,0,0,0,0.128205128205128,0,0,0.128205128205128,0,0,0.0512820512820513,0,0,0,0,0.0641025641025641,NA,NA,0,NA,0.0128205128205128,0,NA
"2021","41","ir","0.5","H","41-IR",0,0,8,6,2,0.86,0.66,0.2,0.05,"0","1",0,0.111111111111111,0,0.0333333333333333,0,0.333333333333333,0,0,0.111111111111111,0,0,0,0.0333333333333333,0,0,0.111111111111111,0,0,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0,0,0,0,0,0,NA,NA,0.0333333333333333,NA,0.0111111111111111,0,NA
"2021","41","r","0.5","H","41-R",0,0,7,5,2,0.82,0.14,0.68,0.03,"1","0",0,0,0,0.0114942528735632,0,0,0,0,0.0344827586206897,0.0574712643678161,0,0,0,0,0.0459770114942529,0.0114942528735632,0,0,0,0,0.0344827586206897,0,0,0.747126436781609,0,0,0,0,0,0,0,0,NA,NA,0.0574712643678161,NA,0,0,NA
"2021","42","dt","0.5","H","42-DT",0,0,6,4,2,0.6,0.35,0.25,0.1,"0","0",0,0,0.0793650793650794,0,0,0.238095238095238,0,0,0.158730158730159,0.0793650793650794,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0.0793650793650794,0,0,0,0,0,0,0,0,NA,NA,0.0476190476190476,NA,0,0,NA
"2021","42","fd","0.5","H","42-FD",0,0,11,8,3,0.72,0.52,0.2,0,"0","0",0,0.048780487804878,0,0,0,0,0.182926829268293,0,0.121951219512195,0.0121951219512195,0,0,0.024390243902439,0.121951219512195,0,0.0609756097560976,0.0609756097560976,0,0,0,0.121951219512195,0,0,0.0609756097560976,0,0,0.0609756097560976,0,0,0,0,0,NA,NA,0.121951219512195,NA,0,0,NA
"2021","42","ir","0.5","H","42-IR",0,0,11,9,2,0.83,0.66,0.17,0.06,"0","0",0.0240963855421687,0.0240963855421687,0,0.240963855421687,0,0,0.301204819277108,0,0.120481927710843,0.0120481927710843,0,0,0.0240963855421687,0.036144578313253,0,0.0120481927710843,0,0,0,0,0,0,0,0.180722891566265,0,0,0,0,0,0,0.0240963855421687,0,NA,NA,0,NA,0,0,NA
"2021","42","r","0.5","H","42-R",0,0,5,4,1,0.77,0.57,0.2,0.02,"1","1",0,0.0240963855421687,0,0,0,0,0,0,0.240963855421687,0.301204819277108,0,0,0,0.120481927710843,0,0,0,0,0,0,0,0,0,0.240963855421687,0,0,0,0,0,0,0,0,NA,NA,0.0602409638554217,NA,0.0120481927710843,0,NA
"2021","43","dt","0.5","N","43-DT",0,1,8,6,2,0.84,0.59,0.25,0,"0","0",0,0,0,0,0,0.116279069767442,0,0,0.116279069767442,0.116279069767442,0,0,0,0.0232558139534884,0.290697674418605,0,0.0232558139534884,0,0,0,0,0,0.116279069767442,0.174418604651163,0,0,0,0,0,0,0,0,NA,NA,0.0232558139534884,NA,0,0,NA
"2021","43","fd","0.5","N","43-FD",0,NA,5,4,1,0.39,0.38,0.01,0.1,"0","0",0,0.102564102564103,0,0.102564102564103,0,0,0.384615384615385,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA
"2021","43","ir","0.5","H","43-IR",0,NA,7,6,1,0.8,0.6,0.2,0.02,"1","0",0.0111111111111111,0.0444444444444444,0,0,0,0.111111111111111,0.222222222222222,0,0,0,0,0,0,0.222222222222222,0,0.0555555555555556,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,NA,NA,0.111111111111111,NA,0,0,NA
